"code" "intercept" "slope" "nsnps"
"1148" "40001_C259" -13.3607500988612 -0.511445238803728 150
"1149" "40001_C349" NA NA NA
"1150" "40001_C439" -10.8832847194715 -1.34795238963494 2010
"1151" "40001_C459" -10.5655119548383 -1.47512950886712 2150
"1152" "40001_C509" NA NA NA
"1153" "40001_C56" -13.4707717109666 -0.705302243186573 1751
"1154" "40001_C64" -12.2908866281356 -0.984595634460989 1631
"1155" "40001_C679" -10.3286031797719 -1.47862656338012 2037
"1156" "40001_C719" -14.3132901292443 -0.488247868188486 754
"1157" "40001_C80" -12.59939522649 -0.920972245220977 1655
"1158" "40001_C900" -11.4249802043212 -1.32063250729137 2435
"1159" "40001_C920" -10.6311999154569 -1.40191418647942 2107
"1160" "40001_G122" -9.96389324541267 -1.56981654325095 2185
"1161" "40001_I219" -12.6600921275882 -0.7938665005328 112
"1162" "40001_I251" -12.1909269297337 -0.881375252818106 156
"1163" "40001_I259" -12.2682996787719 -0.909792397211659 210
"1164" "40001_I64" -11.2055699279298 -1.33193985817806 2086
"1165" "40001_J841" -10.6344185587718 -1.37961451436254 1947
"1166" "40007_raw" NA NA NA
"1167" "40009" NA NA NA
"1168" "4012_raw" NA NA NA
"1169" "403" NA NA NA
"1170" "404_raw" -2.68052625168339 -2.1197430846888 1244
"1171" "4041" NA NA NA
"1172" "4056_raw" NA NA NA
"1173" "4067" NA NA NA
"1174" "4079_raw" -14.0593289625495 -7.45194375327882 19427
"1175" "4080_raw" -8.9657099956749 -6.26522921702461 18295
"1176" "4100_raw" -14.235097879675 -6.20752571355629 11241
"1177" "4101_raw" -2.77982264993563 -6.2178253256465 14896
"1178" "4104_raw" -1.93333280745379 -5.81042484305927 15428
"1179" "4105_raw" -31.2793940845189 -5.78622981944022 15596
"1180" "4106_raw" -18.6345141112766 -5.81070192100198 15426
"1181" "4119_raw" -14.6624928159133 -6.50303950912117 12238
"1182" "4120_raw" -2.85086418726006 -6.2482366961298 15328
"1183" "41215_0" NA NA NA
"1184" "41215_1" -13.6501531746259 -1.8180969620968 679
"1185" "41221_0" NA NA NA
"1186" "41221_1" -12.7306024873992 -0.775223324044238 194
"1187" "41221_2" -13.2328135100069 -0.825851546966289 1293
"1188" "41221_3" -12.9797795064749 -0.79478131321124 1637
"1189" "41221_4" NA NA NA
"1190" "41221_7" NA NA NA
"1191" "41221_8" NA NA NA
"1192" "41221_9" NA NA NA
"1193" "4123_raw" -1.89283568364241 -5.95463632518191 16134
"1194" "41231_1" NA NA NA
"1195" "41235" NA NA NA
"1196" "4124_raw" -32.2014847408834 -5.98175604813694 16572
"1197" "41248_1002" -13.5164188054142 -1.91673734302569 675
"1198" "41248_5000" -15.3765824357729 -1.65210383033163 916
"1199" "41248_6004" -15.0515924948899 -1.63211120035513 786
"1200" "41248_6005" -13.6845672190256 -1.8827846619918 692
"1201" "41248_6007" -17.0855801843589 -1.28875863055851 1317
"1202" "4125_raw" -19.0082000300687 -5.95462918682391 16133
"1203" "4194_raw" -6.0096025527497 -4.63937838799794 5172
"1204" "4195_raw" -3.38646527949221 -1.63039586873962 985
"1205" "4196_raw" 1.02307840038054 -1.91230903486461 147
"1206" "4230_raw" NA NA NA
"1207" "4233_raw" 4.31386096531064 -1.56023528445795 717
"1208" "4241_raw" -6.09154904833358 -2.04959214766426 159
"1209" "4244_raw" 2.16131337647917 -1.433417318888 663
"1210" "4260" NA NA NA
"1211" "4269" -11.9598739824617 -1.53118692665427 579
"1212" "4270" NA NA NA
"1213" "4276" -12.7372239102157 -1.36766935026676 591
"1214" "4277" NA NA NA
"1215" "4282" NA NA NA
"1216" "4283" NA NA NA
"1217" "4288_raw" NA NA NA
"1218" "4290_raw" 0.646572750408418 -1.6884543503404 312
"1219" "4291" NA NA NA
"1220" "4294_0" NA NA NA
"1221" "4294_1" NA NA NA
"1222" "4294_9" -14.9491979769642 -1.48065516769666 1600
"1223" "4407" NA NA NA
"1224" "4418" NA NA NA
"1225" "4429" NA NA NA
"1226" "4440" NA NA NA
"1227" "4451" NA NA NA
"1228" "4462" -10.7448948343812 -1.24523112074877 233
"1229" "4501" NA NA NA
"1230" "4526" NA NA NA
"1231" "4537" NA NA NA
"1232" "4548" NA NA NA
"1233" "4559" NA NA NA
"1234" "4570" NA NA NA
"1235" "4581" NA NA NA
"1236" "4598" NA NA NA
"1237" "46_raw" -25.9154009740465 -13.1623103522318 15300
"1238" "4609_raw" 0.725175046201768 -1.8878070670796 799
"1239" "4620" NA NA NA
"1240" "4631" NA NA NA
"1241" "4642" NA NA NA
"1242" "4653" NA NA NA
"1243" "4674" NA NA NA
"1244" "47_raw" -21.8013816162711 -10.6700972192768 15537
"1245" "4700_raw" -8.87533664428091 -0.840307888498828 725
"1246" "4717" NA NA NA
"1247" "4728" NA NA NA
"1248" "48_raw" -9.43300053849219 -5.28030750082217 24366
"1249" "4803_0" NA NA NA
"1250" "4803_11" NA NA NA
"1251" "4803_12" -14.4911024852281 -1.09947967046693 684
"1252" "4803_13" NA NA NA
"1253" "4803_14" NA NA NA
"1254" "4814" NA NA NA
"1255" "4825" NA NA NA
"1256" "4836" NA NA NA
"1257" "4849_0" -11.8117435895932 -1.77492510289542 691
"1258" "4849_1" -13.8571757207679 -1.23172393627698 633
"1259" "4849_11" -12.1076343605197 -1.82029504088053 820
"1260" "4849_12" -12.9405264636975 -1.62559100137368 867
"1261" "49_raw" -11.3345170047362 -5.76659164222791 37235
"1262" "4924" -12.2513748197407 -1.68000300636563 720
"1263" "4935" NA NA NA
"1264" "4946" -12.6397461085476 -1.62173342932497 876
"1265" "4957" NA NA NA
"1266" "4968" NA NA NA
"1267" "4979" NA NA NA
"1268" "4990" NA NA NA
"1269" "50_raw" -12.1996753531734 -6.07345560124747 200741
"1270" "5001" NA NA NA
"1271" "5012" NA NA NA
"1272" "5057" NA NA NA
"1273" "5084_raw" -13.1170616576737 -3.82872534270759 4318
"1274" "5085_raw" -13.344487885675 -1.32457670933442 4281
"1275" "5086_raw" -11.6265759397942 -1.21130955710611 206
"1276" "5087_raw" -10.7369751117261 -1.37447536981263 183
"1277" "5088_raw" NA NA NA
"1278" "5089_raw" NA NA NA
"1279" "5096_raw" -17.7688995626869 -6.14887963646464 9884
"1280" "5097_raw" -15.1593086378588 -4.94879700073841 9080
"1281" "5098_raw" -16.6927101454534 -5.71121972150627 9004
"1282" "5099_raw" -15.0858027053883 -4.76696211049546 10029
"1283" "5100_raw" NA NA NA
"1284" "5101_raw" NA NA NA
"1285" "5102_raw" NA NA NA
"1286" "5103_raw" NA NA NA
"1287" "5104_raw" NA NA NA
"1288" "5105_raw" NA NA NA
"1289" "5106_raw" NA NA NA
"1290" "5107_raw" NA NA NA
"1291" "5108_raw" NA NA NA
"1292" "5109_raw" NA NA NA
"1293" "5110_raw" NA NA NA
"1294" "5111_raw" NA NA NA
"1295" "5112_raw" NA NA NA
"1296" "5113_raw" NA NA NA
"1297" "5114_raw" NA NA NA
"1298" "5115_raw" NA NA NA
"1299" "5116_raw" -12.6572754786094 -1.0986613553446 304
"1300" "5117_raw" -10.6099904187223 -1.33712541837509 220
"1301" "5118_raw" -12.2229408182201 -1.07614716058174 226
"1302" "5119_raw" -11.5897399129944 -1.33296675034169 317
"1303" "5132_raw" -13.2005640864865 -4.04177140375321 8468
"1304" "5133_raw" -12.4040696497927 -3.68384131817763 8139
"1305" "5134_raw" -17.9679291742663 -6.57172453285413 8347
"1306" "5135_raw" -17.5711392444536 -6.3285373315846 8351
"1307" "5156_raw" -5.86121615096123 -1.52028310151173 468
"1308" "5157_raw" -4.64731204340106 -1.48387880138003 291
"1309" "5158_raw" -5.3182273054802 -1.49556532507306 481
"1310" "5159_raw" -6.40837971397267 -1.47660361929968 639
"1311" "5160_raw" -9.99219373452 -1.22182192191647 328
"1312" "5161_raw" -10.1311504801366 -1.28953099997185 818
"1313" "5162_raw" -9.07913580751224 -1.26857426677459 264
"1314" "5163_raw" -6.69525833492258 -1.76244050069551 314
"1315" "5181" NA NA NA
"1316" "5182_1" -14.9070342946355 -1.38274252039025 1881
"1317" "5183" -11.4099300980964 -1.79664674568196 816
"1318" "5201_raw" NA NA NA
"1319" "5208_raw" NA NA NA
"1320" "5221" NA NA NA
"1321" "5237" NA NA NA
"1322" "5251" NA NA NA
"1323" "5254_raw" -10.2446585594111 -1.24567175999002 1369
"1324" "5255_raw" -13.4305953737697 -1.03574847898778 3253
"1325" "5256_raw" -11.6277592876017 -1.25259722944692 2777
"1326" "5257_raw" -12.5150643463377 -1.17304316589224 4867
"1327" "5262_raw" -10.7044372039192 -1.19490116900781 1375
"1328" "5263_raw" -11.7113852413796 -1.27516411486972 3054
"1329" "5264_raw" -10.9649388634437 -1.24581243680161 2140
"1330" "5265_raw" -10.9848702729656 -1.31932457350221 3680
"1331" "5276" NA NA NA
"1332" "5292" NA NA NA
"1333" "5306" NA NA NA
"1334" "5324_0" NA NA NA
"1335" "5324_2" NA NA NA
"1336" "5324_3" -13.455743022612 -0.563604196340331 184
"1337" "5324_4" NA NA NA
"1338" "5325_0" NA NA NA
"1339" "5325_2" -12.5265728835883 -0.843280015372313 332
"1340" "5325_3" -12.9927287440954 -0.705811803514596 1009
"1341" "5325_4" NA NA NA
"1342" "5327_0" -12.0942983985126 -0.951790559194408 351
"1343" "5327_4" -11.7693673466066 -0.985184320356166 1846
"1344" "5328_0" -12.8817847465422 -0.746200610791787 1930
"1345" "5364" -10.5360758230105 -1.77404910697253 729
"1346" "5375_raw" -3.30265770465053 -1.45108086562166 1216
"1347" "5386" NA NA NA
"1348" "5452" NA NA NA
"1349" "5463" NA NA NA
"1350" "5474" NA NA NA
"1351" "5485" NA NA NA
"1352" "5496" NA NA NA
"1353" "5507" NA NA NA
"1354" "5518" NA NA NA
"1355" "5529" -12.0036342005151 -1.19608258229886 119
"1356" "5540_0" -10.6525935046164 -1.63834249473483 1335
"1357" "5540_1" -10.9643015510133 -1.74865407422581 1594
"1358" "5556" NA NA NA
"1359" "5610_1" NA NA NA
"1360" "5610_2" NA NA NA
"1361" "5610_3" NA NA NA
"1362" "5663" NA NA NA
"1363" "5674" NA NA NA
"1364" "5699" NA NA NA
"1365" "5779" NA NA NA
"1366" "5832_1" NA NA NA
"1367" "5832_2" NA NA NA
"1368" "5832_3" NA NA NA
"1369" "5843_1" NA NA NA
"1370" "5843_2" NA NA NA
"1371" "5843_3" NA NA NA
"1372" "5855_1" NA NA NA
"1373" "5855_2" NA NA NA
"1374" "5855_3" NA NA NA
"1375" "5866" NA NA NA
"1376" "5959" NA NA NA
"1377" "5983_raw" NA NA NA
"1378" "5984_raw" NA NA NA
"1379" "5986_raw" NA NA NA
"1380" "5992" NA NA NA
"1381" "5993" NA NA NA
"1382" "6015" -14.9215131989863 -0.452966686755887 98
"1383" "6016" -11.3697033079685 -1.23867171419035 146
"1384" "6017" NA NA NA
"1385" "6020_1" NA NA NA
"1386" "6020_31" -11.3673936979088 -1.72386056459109 987
"1387" "6020_32" -12.0616114652938 -1.75174033845324 1277
"1388" "6020_33" NA NA NA
"1389" "6020_34" -12.8169421540653 -1.64622951537395 1443
"1390" "6032_raw" NA NA NA
"1391" "6033_raw" NA NA NA
"1392" "6034" NA NA NA
"1393" "6038_raw" NA NA NA
"1394" "6039" NA NA NA
"1395" "6070_1" NA NA NA
"1396" "6070_6" NA NA NA
"1397" "6070_7" NA NA NA
"1398" "6072_1" NA NA NA
"1399" "6072_6" NA NA NA
"1400" "6072_7" NA NA NA
"1401" "6138_1" -52.6577465384016 -10.8797688249848 19782
"1402" "6138_100" -71.5367486214747 -13.8914997350538 5782
"1403" "6138_2" -96.7773378678863 -20.1447602430529 3783
"1404" "6138_3" NA NA NA
"1405" "6138_4" NA NA NA
"1406" "6138_5" NA NA NA
"1407" "6138_6" NA NA NA
"1408" "6139_1" NA NA NA
"1409" "6139_100" NA NA NA
"1410" "6139_2" NA NA NA
"1411" "6139_3" NA NA NA
"1412" "6140_1" NA NA NA
"1413" "6140_100" -13.4760690704509 -1.41173295744842 797
"1414" "6140_2" -13.5990797896719 -1.19181672454955 201
"1415" "6140_3" -15.1586793538022 -0.927499323128377 663
"1416" "6140_4" -12.9205562502128 -1.82042468476052 1057
"1417" "6140_5" -11.8294826465925 -1.95427968456196 903
"1418" "6140_6" -12.6817978889666 -1.76539380414427 866
"1419" "6142_1" NA NA NA
"1420" "6142_100" -13.5693136019329 -1.84752230531387 669
"1421" "6142_2" NA NA NA
"1422" "6142_3" NA NA NA
"1423" "6142_4" NA NA NA
"1424" "6142_5" -13.127729438674 -1.89653319948549 576
"1425" "6142_6" NA NA NA
"1426" "6142_7" -13.5317913106086 -1.82913282043392 652
"1427" "6143_1" NA NA NA
"1428" "6143_100" -13.1527759575731 -1.79116584158693 885
"1429" "6143_2" NA NA NA
"1430" "6143_3" NA NA NA
"1431" "6143_4" NA NA NA
"1432" "6144_1" -14.6656891245108 -1.45441998352837 356
"1433" "6144_2" -14.4761171023009 -1.48201298303863 441
"1434" "6144_3" -18.4902675732656 -1.17819119041135 18439
"1435" "6144_4" NA NA NA
"1436" "6144_5" -46.2493551329903 -9.10434459606597 3106
"1437" "6145_1" NA NA NA
"1438" "6145_100" NA NA NA
"1439" "6145_2" NA NA NA
"1440" "6145_3" NA NA NA
"1441" "6145_4" -12.586722137554 -2.00257542865282 569
"1442" "6145_5" -14.9125861748716 -1.086553214117 179
"1443" "6145_6" NA NA NA
"1444" "6146_1" -13.013335857087 -1.96204242886899 573
"1445" "6146_100" NA NA NA
"1446" "6146_2" NA NA NA
"1447" "6146_3" NA NA NA
"1448" "6148_1" -14.8900720245431 -1.46050869737084 3869
"1449" "6148_100" NA NA NA
"1450" "6148_2" NA NA NA
"1451" "6148_3" -12.2651653323871 -1.69477733104753 614
"1452" "6148_4" NA NA NA
"1453" "6148_5" -13.9849475863725 -1.3619007277624 982
"1454" "6148_6" NA NA NA
"1455" "6149_1" -31.2233206989559 -5.64659811465406 9734
"1456" "6149_100" -30.3548736640502 -6.21584994998906 288
"1457" "6149_2" -15.5983874070609 -1.18697557607583 353
"1458" "6149_3" NA NA NA
"1459" "6149_4" NA NA NA
"1460" "6149_5" NA NA NA
"1461" "6149_6" -74.4133985671462 -15.2006125241453 5763
"1462" "6150_1" -15.9317618264025 -1.33620159229472 880
"1463" "6150_100" -30.7344170787508 -5.90506051301289 17660
"1464" "6150_2" -16.3752159540047 -1.12624881892258 853
"1465" "6150_3" -12.6084610955778 -2.0723198823846 512
"1466" "6150_4" -32.7230325228458 -6.37022697575577 18746
"1467" "6152_100" -27.5083347589691 -5.65143785297657 21855
"1468" "6152_5" -15.1214692069452 -1.58384199922748 1382
"1469" "6152_6" -13.9765283926185 -1.60079076720599 456
"1470" "6152_7" -14.290529225197 -1.72786227969178 974
"1471" "6152_8" -55.2147305688019 -11.909384879165 20621
"1472" "6152_9" -28.0450079611895 -5.59807988035778 18019
"1473" "6153_1" -24.633317637053 -4.81283146952147 2425
"1474" "6153_100" -43.7876834214427 -9.21639360096457 1045
"1475" "6153_2" -23.8155427045213 -4.34369759453357 4019
"1476" "6153_3" -16.4196316458264 -1.4616530816807 10695
"1477" "6153_4" NA NA NA
"1478" "6153_5" -15.0342807474494 -1.09808594039519 384
"1479" "6154_1" -30.9287726791631 -5.36520732768095 344
"1480" "6154_100" -40.9306567854272 -8.21163417115045 7595
"1481" "6154_2" NA NA NA
"1482" "6154_3" -144.355986469813 -30.1307201356983 6141
"1483" "6154_4" -13.3578422988227 -1.85308473366343 528
"1484" "6154_5" NA NA NA
"1485" "6154_6" -15.1470444697606 -1.28184982651125 284
"1486" "6155_1" -13.0288744170866 -1.86577237305824 542
"1487" "6155_100" NA NA NA
"1488" "6155_2" NA NA NA
"1489" "6155_3" NA NA NA
"1490" "6155_4" NA NA NA
"1491" "6155_5" -16.1638136971072 -1.01840829158556 359
"1492" "6155_6" -15.7765065697569 -1.44981847159541 1887
"1493" "6155_7" NA NA NA
"1494" "6156_100" NA NA NA
"1495" "6156_11" NA NA NA
"1496" "6156_12" NA NA NA
"1497" "6156_13" NA NA NA
"1498" "6156_14" NA NA NA
"1499" "6156_15" NA NA NA
"1500" "6157_1" NA NA NA
"1501" "6157_100" NA NA NA
"1502" "6157_2" NA NA NA
"1503" "6157_3" NA NA NA
"1504" "6157_4" NA NA NA
"1505" "6158_1" NA NA NA
"1506" "6158_100" NA NA NA
"1507" "6158_2" NA NA NA
"1508" "6158_3" NA NA NA
"1509" "6158_4" NA NA NA
"1510" "6159_1" -58.2456508148493 -11.7972247069552 6122
"1511" "6159_100" -156.264675665032 -31.7945162911396 486
"1512" "6159_2" -14.0719506925873 -1.59664887167296 455
"1513" "6159_3" NA NA NA
"1514" "6159_4" -23.3298469569719 -4.1405575695865 193
"1515" "6159_5" NA NA NA
"1516" "6159_6" NA NA NA
"1517" "6159_7" NA NA NA
"1518" "6159_8" -12.9577129297839 -1.90007484560193 465
"1519" "6160_1" NA NA NA
"1520" "6160_100" NA NA NA
"1521" "6160_2" NA NA NA
"1522" "6160_3" NA NA NA
"1523" "6160_4" NA NA NA
"1524" "6160_5" NA NA NA
"1525" "6162_1" NA NA NA
"1526" "6162_100" -14.7554094349869 -1.61594149641505 733
"1527" "6162_2" NA NA NA
"1528" "6162_3" NA NA NA
"1529" "6162_4" NA NA NA
"1530" "6164_1" NA NA NA
"1531" "6164_100" NA NA NA
"1532" "6164_2" -60.989827780723 -12.0264053401779 867
"1533" "6164_3" NA NA NA
"1534" "6164_4" NA NA NA
"1535" "6164_5" NA NA NA
"1536" "6177_1" -24.3473497006347 -5.13786559530222 3550
"1537" "6177_100" -32.1780830812456 -6.77952254834177 1962
"1538" "6177_2" -37.0304764414411 -7.72948332232348 3564
"1539" "6177_3" -16.0752899619025 -1.46059581081477 9917
"1540" "6179_1" NA NA NA
"1541" "6179_100" NA NA NA
"1542" "6179_2" NA NA NA
"1543" "6179_3" NA NA NA
"1544" "6179_4" NA NA NA
"1545" "6179_5" -14.7103422267915 -1.24854292575394 189
"1546" "6179_6" -12.941095894624 -1.94642622400936 515
"1547" "670_1" NA NA NA
"1548" "670_2" NA NA NA
"1549" "670_3" -15.2855697197937 -1.59347500368875 853
"1550" "670_4" -14.6575839911909 -1.70042226997432 734
"1551" "680_1" NA NA NA
"1552" "680_2" NA NA NA
"1553" "680_3" NA NA NA
"1554" "680_4" -15.6264261100152 -1.28051518388624 580
"1555" "680_5" -14.2491536007412 -1.66752532845427 680
"1556" "680_6" -14.2665236347595 -1.6802634612351 843
"1557" "699_raw" -20.0774888925623 -10.7839357289968 318
"1558" "709" NA NA NA
"1559" "728" NA NA NA
"1560" "738" -104.838489580569 -28.114452365878 6216
"1561" "757_raw" NA NA NA
"1562" "767_raw" NA NA NA
"1563" "78_raw" -19.6639781311525 -5.7320368665652 38992
"1564" "796_raw" -6.46944536387215 -1.34573232876991 4103
"1565" "806" -85.2126863409075 -22.7756993801439 665
"1566" "816" -64.9218187775901 -16.2372479684243 873
"1567" "826" NA NA NA
"1568" "84_raw" NA NA NA
"1569" "845" -32.7684738879675 -7.12427529760439 2397
"1570" "864" NA NA NA
"1571" "874_raw" -7.4459328120397 -1.1781165273246 269
"1572" "884" NA NA NA
"1573" "894" NA NA NA
"1574" "904" NA NA NA
"1575" "914_raw" -4.4742748683165 -1.50934352755152 235
"1576" "924" -33.8272236120199 -6.50664451747922 1647
"1577" "93_raw" NA NA NA
"1578" "94_raw" NA NA NA
"1579" "943" NA NA NA
"1580" "971" NA NA NA
"1581" "981" NA NA NA
"1582" "991" NA NA NA
"1583" "A04" -14.0240176549986 -1.83588004713171 671
"1584" "A08" -15.3180619593492 -1.60208078135342 895
"1585" "A09" -13.9729828187036 -1.71472105913815 658
"1586" "A41" -14.2970247157766 -1.6815722686465 669
"1587" "A63" -17.2940259136364 -1.30006765463073 1641
"1588" "A87" -16.9818926135323 -1.32078945776702 1395
"1589" "AB1_INFECTIONS" -15.1202163935664 -1.32156724500337 491
"1590" "AB1_INTESTINAL_INFECTIONS" -13.8145342524396 -1.71653661910367 612
"1591" "AB1_MYCOSES" -15.7338575376185 -1.44616697838555 819
"1592" "AB1_OTHER_BACTERIAL" -14.4344759200076 -1.57141553576692 658
"1593" "AB1_OTHER_VIRAL" -14.3917923588274 -1.64528198871318 643
"1594" "AB1_SEXUAL_TRANSMISSION" -16.9869952299339 -1.31694765105303 1412
"1595" "AB1_VIRAL_CNS" -16.4456581826088 -1.38864548981422 1117
"1596" "AB1_VIRAL_HEPATITIS" -16.3714597230322 -1.46193318018309 982
"1597" "AB1_VIRAL_SKIN_MUCOUS_MEMBRANE" -14.5564404157886 -1.70603005947061 606
"1598" "AD" -17.4478014054554 -1.12739788650442 1413
"1599" "age" NA NA NA
"1600" "AMN2" -16.3587941050274 -1.44022843911472 1073
"1601" "ASTHMA_CHILD" -15.734307432591 -1.57759758011948 1936
"1602" "ASTHMA_EOSINOPHIL_SUGG" -16.0554316280042 -1.61505483180705 3135
"1603" "ASTHMA_HOSPITAL1" -15.7223501023262 -1.57772231653955 1932
"1604" "ASTHMA_MEDICATIO_COMORB" NA NA NA
"1605" "ASTHMA_MODE" -16.548223036096 -1.43912632529798 1155
"1606" "ASTHMA_OPPORTUNIST_INFECTIONS" -15.7019151118765 -1.43625555136864 732
"1607" "ASTHMA_PNEUMONIA" -12.6922724023245 -2.00328069935462 491
"1608" "B02" -16.7973704140284 -1.52423512410825 1374
"1609" "B07" -15.351206809839 -1.54216893952797 752
"1610" "B18" -16.9834706839638 -1.36798969426835 1302
"1611" "B34" -14.5913911898483 -1.59276091100449 636
"1612" "B37" -16.000971250582 -1.38869214408005 887
"1613" "BACT_INTEST_INFECTION_NOS" -15.4032651488338 -1.57838263393586 781
"1614" "BRONCHITIS" -13.745593113805 -1.65856225490663 560
"1615" "C_ANUS_ANALCANAL" -18.2712190284761 -1.34469613915015 3577
"1616" "C_BLADDER" -14.5493949336384 -1.59599887856993 665
"1617" "C_BRAIN" -15.2168155572987 -1.81670859808955 1008
"1618" "C_BREAST_3" -16.6658546306421 -1.23686884909685 1350
"1619" "C_BRONCHUS_LUNG" -14.2088215001975 -1.65690851326469 604
"1620" "C_CERVIX_UTERI" -15.9332342748235 -1.55746416612972 1077
"1621" "C_COLON" -13.9750486108424 -1.6659535060934 624
"1622" "C_CONNECTIVE_SOFT_NAS" -16.0633609312343 -1.51711141589887 1142
"1623" "C_CORPUS_UTERI" -13.8401314670833 -1.90137225647142 719
"1624" "C_DIFFICILE_ENTEROCOLITIS" -16.6733767416635 -1.28586807602054 1155
"1625" "C_DIGESTIVE_ORGANS" -13.1051866765933 -1.87131852239112 485
"1626" "C_ENDOCRINE" -15.8197928684432 -1.51451937330365 1061
"1627" "C_EYE_ADNEXA" -17.4503154743557 -1.2812369547347 1418
"1628" "C_EYE_BRAIN_NEURO" -15.1175170158389 -1.6788491570885 859
"1629" "C_FEMALE_GENITAL" -13.7755757674077 -1.74868084418423 681
"1630" "C_FOLLICULAR_LYMPHOMA" -16.467598965727 -1.51951595753322 1951
"1631" "C_HODGKIN_LYMPHOMA" -16.2589730881197 -1.43264174737847 1072
"1632" "C_KIDNEY_NOTRENALPELVIS" -14.7326490747978 -1.64698270650269 747
"1633" "C_LARYNX" -16.4903623194166 -1.36571249572666 1082
"1634" "C_LIP_ORAL_PHARYNX" -15.0707671594772 -1.5456852846238 655
"1635" "C_LIVER_INTRAHEPATIC_BILE_DUCTS" -16.5996250874394 -1.25942529720683 1106
"1636" "C_LYMPHNODES_SECONDARY_NAS" -17.6195149558349 -1.34144730802162 1789
"1637" "C_LYMPHOID_LEUKAEMIA" -14.8103639723309 -1.76981899121898 855
"1638" "C_LYMPHOMA" -14.4851413654071 -1.72998937656134 1062
"1639" "C_MALE_GENITAL" -15.7490882791566 -1.60007017967645 1983
"1640" "C_MELANOMA_SKIN" -14.8756481528373 -1.70175101588592 1540
"1641" "C_MESOTHELIOMA" -16.7696196246543 -1.42905416786092 1326
"1642" "C_MESTOTHEL_SOFTTISSUE" -14.8565673174881 -1.75498469095353 847
"1643" "C_MULTIPLE_MYELOMA_PLASMA_CELL" -15.4808090642376 -1.59453219565618 852
"1644" "C_MYELOID-LEUKAEMIA" -16.0877146555483 -1.43366963482684 930
"1645" "C_NONFOLLICULAR_LYMPHOMA" -14.3077823453301 -1.83371964352143 714
"1646" "C_NONHODGKIN_NAS" -15.7025683344646 -1.57323154853778 1021
"1647" "C_OESOPHAGUS" -15.2966363282778 -1.5501169901998 757
"1648" "C_OTHER_SKIN" -45.2731788898433 -8.09602643778826 7371
"1649" "C_OVARY" -14.0368710101508 -1.85451572610047 769
"1650" "C_PANCREAS" -15.668394606212 -1.6636350541543 937
"1651" "C_PRIMARY_LYMPHOID_HEMATOPOIETIC" -14.2336779060809 -1.6677744136367 888
"1652" "C_PROSTATE" -15.7893162457131 -1.66581227090094 2502
"1653" "C_RECTOISIGMOID_JUNCTION" -15.9978991464361 -1.45019673065751 990
"1654" "C_RECTUM" -14.4712257492289 -1.73598861591074 687
"1655" "C_RESPIRATORY_INTRATHORACIC" -14.3192281008038 -1.59273547754798 582
"1656" "C_SECONDARY_RESPIRATORY_DIGESTIVE" -17.4669711265296 -1.27334632402075 1539
"1657" "C_SECONDARY_WITHOUT_SITESPEC" -16.7600748219535 -1.38976693706891 1421
"1658" "C_SKIN" -42.5035458480529 -7.72394195227632 7423
"1659" "C_SMALL_INTESTINE" -17.2442659670404 -1.31704108481298 1426
"1660" "C_STOMACH" -15.9404720161086 -1.51542247644721 830
"1661" "C_STROKE" -13.3983281866962 -1.82672148070445 476
"1662" "C_TESTIS" -15.8015800507433 -1.54429314522268 1110
"1663" "C_THYROID_GLAND" -15.8187574747628 -1.57564399825942 1097
"1664" "C_TNK_LYMPHOMA" -17.1704212454993 -1.36123255321356 1432
"1665" "C_TONGUENAS" -17.1266467377583 -1.26338993844288 1309
"1666" "C_TONSIL" -16.8177578157312 -1.27405922218906 1285
"1667" "C_UNCERTAIN_SECONDARY" -15.5250263182492 -1.47454877694659 871
"1668" "C_URINARY_TRACT" -13.2742613865325 -1.8955049502496 665
"1669" "C01" -17.7924274828862 -1.38520932368544 1885
"1670" "C02" -16.9410285216173 -1.2636711470443 1173
"1671" "C09" -16.7039959723011 -1.31474542493341 1165
"1672" "C15" -15.0149602909253 -1.6600280376801 770
"1673" "C16" -15.7523656201473 -1.5506738852954 782
"1674" "C17" -17.0126223473316 -1.41203913738907 1394
"1675" "C18" -13.7634458263604 -1.75743743956337 599
"1676" "C19" -15.0218639984542 -1.57780309084982 755
"1677" "C20" -14.6111483055863 -1.66017736682807 672
"1678" "C21" -17.5199110530367 -1.48450934037831 2819
"1679" "C22" -16.5245997249562 -1.28348935834306 1165
"1680" "C25" -15.5744055060873 -1.66859603529899 873
"1681" "C3_ANUS_ANALCANAL" -18.2712190284761 -1.34469613915015 3577
"1682" "C3_BLADDER" -14.5493949336384 -1.59599887856993 665
"1683" "C3_BRAIN" -15.2168155572987 -1.81670859808955 1008
"1684" "C3_BREAST_3" -16.6658546306421 -1.23686884909685 1350
"1685" "C3_BRONCHUS_LUNG" -14.2088215001975 -1.65690851326469 604
"1686" "C3_CERVIX_UTERI" -15.9332342748235 -1.55746416612972 1077
"1687" "C3_COLON" -13.9750486108424 -1.6659535060934 624
"1688" "C3_CONNECTIVE_SOFT_NAS" -16.0633609312343 -1.51711141589887 1142
"1689" "C3_CORPUS_UTERI" -13.8401314670833 -1.90137225647142 719
"1690" "C3_DIGESTIVE_ORGANS" -13.1051866765933 -1.87131852239112 485
"1691" "C3_ENDOCRINE" -15.8197928684432 -1.51451937330365 1061
"1692" "C3_EYE_ADNEXA" -17.4503154743557 -1.2812369547347 1418
